EVENT TYPE,TIMESTAMP,DURATION,SESSION ID,TRANSACTION ID,DATASTORE,CONTEXT,TRACE ID,SUBSYSTEM,PHASE,SERVICE,SERVICE PHASE,COMMIT QUEUE ID,NODE,DEVICE,DEVICE PHASE,PACKAGE,MESSAGE,ANNOTATION
start,2023-05-03T22:09:21.929937,,50,47176,operational,system,,,,,,,,,,,"applying transaction",
start,2023-05-03T22:09:21.930170,,50,47176,operational,system,,,write-start,,,,,,,,"write-start",
info,2023-05-03T22:09:21.930327,,50,47176,operational,system,,cdb,write-start,,,,,,,,"write-start",
start,2023-05-03T22:09:21.931051,,50,47176,operational,system,,,,,,,,,,,"check data kickers",
stop,2023-05-03T22:09:21.931267,0.000216,50,47176,operational,system,,,,,,,,,,,"check data kickers",
stop,2023-05-03T22:09:21.932152,0.001982,50,47176,operational,system,,,write-start,,,,,,,,"write-start",
start,2023-05-03T22:09:21.932297,,50,47176,operational,system,,,prepare,,,,,,,,"prepare",
info,2023-05-03T22:09:21.932397,,50,47176,operational,system,,cdb,prepare,,,,,,,,"prepare",
stop,2023-05-03T22:09:21.932696,0.000399,50,47176,operational,system,,,prepare,,,,,,,,"prepare",
start,2023-05-03T22:09:21.932927,,50,47176,operational,system,,,commit,,,,,,,,"commit",
info,2023-05-03T22:09:21.933132,,50,47176,operational,system,,cdb,commit,,,,,,,,"commit",
stop,2023-05-03T22:09:21.934468,0.001541,50,47176,operational,system,,,commit,,,,,,,,"commit",
stop,2023-05-03T22:09:21.934676,0.004739,50,47176,operational,system,,,,,,,,,,,"applying transaction",
start,2023-05-03T22:09:46.888030,,49,47183,running,cli,,,,,,,,ios0,,,"sync-from",
start,2023-05-03T22:09:46.888321,,49,47183,running,cli,,,,,,,,ios0,,,"taking device lock",
stop,2023-05-03T22:09:46.888539,0.000218,49,47183,running,cli,,,,,,,,ios0,,,"taking device lock",
start,2023-05-03T22:09:46.892100,,49,47183,running,cli,,,,,,,,ios0,connect,,"connect",
info,2023-05-03T22:09:46.892264,,49,47183,running,cli,,,,,,,,ios0,connect,,"send NED connect",
start,2023-05-03T22:09:47.263581,,49,47183,running,cli,,,,,,,,ios0,connect,cisco-ios-cli-6.77,"connecting",
stop,2023-05-03T22:09:47.419750,0.156169,49,47183,running,cli,,,,,,,,ios0,connect,cisco-ios-cli-6.77,"connecting",
start,2023-05-03T22:09:47.548684,,52,47196,operational,system,,,,,,,,,,,"applying transaction",
info,2023-05-03T22:09:47.548822,,52,47196,operational,system,,,,,,,,,,,"transaction empty",
stop,2023-05-03T22:09:47.549156,0.000472,52,47196,operational,system,,,,,,,,,,,"applying transaction","empty"
start,2023-05-03T22:09:47.553056,,49,47197,operational,cli,,,,,,,,,,,"applying transaction",
start,2023-05-03T22:09:47.553140,,49,47197,operational,cli,,,write-start,,,,,,,,"write-start",
info,2023-05-03T22:09:47.553193,,49,47197,operational,cli,,cdb,write-start,,,,,,,,"write-start",
stop,2023-05-03T22:09:47.553847,0.000707,49,47197,operational,cli,,,write-start,,,,,,,,"write-start",
start,2023-05-03T22:09:47.553897,,49,47197,operational,cli,,,prepare,,,,,,,,"prepare",
info,2023-05-03T22:09:47.553928,,49,47197,operational,cli,,cdb,prepare,,,,,,,,"prepare",
stop,2023-05-03T22:09:47.554007,0.000110,49,47197,operational,cli,,,prepare,,,,,,,,"prepare",
start,2023-05-03T22:09:47.554045,,49,47197,operational,cli,,,commit,,,,,,,,"commit",
info,2023-05-03T22:09:47.554073,,49,47197,operational,cli,,cdb,commit,,,,,,,,"commit",
stop,2023-05-03T22:09:47.558646,0.004601,49,47197,operational,cli,,,commit,,,,,,,,"commit",
stop,2023-05-03T22:09:47.558743,0.005687,49,47197,operational,cli,,,,,,,,,,,"applying transaction",
info,2023-05-03T22:09:47.558998,,49,47183,running,cli,,,,,,,,ios0,connect,,"send NED is-alive",
stop,2023-05-03T22:09:47.559475,0.667375,49,47183,running,cli,,,,,,,,ios0,connect,,"connect",
start,2023-05-03T22:09:47.559720,,49,47183,running,cli,,,,,,,,ios0,show,,"show",
info,2023-05-03T22:09:47.651319,,49,47183,running,cli,,,,,,,,ios0,show,,"send NED show",
start,2023-05-03T22:09:47.653184,,49,47183,running,cli,,,,,,,,ios0,show,cisco-ios-cli-6.77,"reading config",
stop,2023-05-03T22:09:47.785210,0.132026,49,47183,running,cli,,,,,,,,ios0,show,cisco-ios-cli-6.77,"reading config",
start,2023-05-03T22:09:47.786219,,49,47183,running,cli,,,,,,,,ios0,show,cisco-ios-cli-6.77,"transforming input",
stop,2023-05-03T22:09:47.793907,0.007688,49,47183,running,cli,,,,,,,,ios0,show,cisco-ios-cli-6.77,"transforming input",
start,2023-05-03T22:09:47.805291,,49,47183,running,cli,,,,,,,,ios0,show,cisco-ios-cli-6.77,"extended parsing",
stop,2023-05-03T22:09:49.024192,1.218901,49,47183,running,cli,,,,,,,,ios0,show,cisco-ios-cli-6.77,"extended parsing",
start,2023-05-03T22:09:49.025214,,49,47183,running,cli,,,,,,,,ios0,show,cisco-ios-cli-6.77,"populating cdb",
stop,2023-05-03T22:09:49.275118,0.249904,49,47183,running,cli,,,,,,,,ios0,show,cisco-ios-cli-6.77,"populating cdb",
stop,2023-05-03T22:09:49.276369,1.716649,49,47183,running,cli,,,,,,,,ios0,show,,"show",
start,2023-05-03T22:09:49.277711,,49,47183,running,cli,,,,,,,,,,,"applying transaction",
start,2023-05-03T22:09:49.277840,,49,47183,running,cli,,,validate,,,,,,,,"validate",
start,2023-05-03T22:09:49.277985,,49,47183,running,cli,,,,,,,,,,,"grabbing transaction lock",
stop,2023-05-03T22:09:49.278086,0.000101,49,47183,running,cli,,,,,,,,,,,"grabbing transaction lock",
start,2023-05-03T22:09:49.278156,,49,47183,running,cli,,,,,,,,,,,"check and resolve conflicts",
stop,2023-05-03T22:09:49.278539,0.000383,49,47183,running,cli,,,,,,,,,,,"check and resolve conflicts",
start,2023-05-03T22:09:49.279539,,49,47183,running,cli,,,,,,,,,,,"creating rollback file",
stop,2023-05-03T22:09:49.281862,0.002323,49,47183,running,cli,,,,,,,,,,,"creating rollback file",
start,2023-05-03T22:09:49.281960,,49,47183,running,cli,,,,,,,,,,,"run transforms and transaction hooks",
stop,2023-05-03T22:09:49.285261,0.003301,49,47183,running,cli,,,,,,,,,,,"run transforms and transaction hooks",
start,2023-05-03T22:09:49.285328,,49,47183,running,cli,,,,,,,,,,,"mark inactive",
stop,2023-05-03T22:09:49.285923,0.000595,49,47183,running,cli,,,,,,,,,,,"mark inactive",
start,2023-05-03T22:09:49.286151,,49,47183,running,cli,,,,,,,,,,,"pre validate",
stop,2023-05-03T22:09:49.286700,0.000549,49,47183,running,cli,,,,,,,,,,,"pre validate",
start,2023-05-03T22:09:49.286755,,49,47183,running,cli,,,,,,,,,,,"run validation over the changeset",
stop,2023-05-03T22:09:49.287485,0.000730,49,47183,running,cli,,,,,,,,,,,"run validation over the changeset",
start,2023-05-03T22:09:49.287540,,49,47183,running,cli,,,,,,,,,,,"run dependency-triggered validation",
stop,2023-05-03T22:09:49.287958,0.000418,49,47183,running,cli,,,,,,,,,,,"run dependency-triggered validation",
start,2023-05-03T22:09:49.288009,,49,47183,running,cli,,,,,,,,,,,"check configuration policies",
stop,2023-05-03T22:09:49.288081,0.000072,49,47183,running,cli,,,,,,,,,,,"check configuration policies",
stop,2023-05-03T22:09:49.288148,0.010308,49,47183,running,cli,,,validate,,,,,,,,"validate",
start,2023-05-03T22:09:49.288184,,49,47183,running,cli,,,write-start,,,,,,,,"write-start",
info,2023-05-03T22:09:49.288247,,49,47183,running,cli,,cdb,write-start,,,,,,,,"write-start",
info,2023-05-03T22:09:49.288440,,49,47183,running,cli,,ncs-internal-service-mux,write-start,,,,,,,,"write-start",
start,2023-05-03T22:09:49.288841,,49,47183,running,cli,,cdb,,,,,,,,,"match subscribers",
stop,2023-05-03T22:09:49.288979,0.000138,49,47183,running,cli,,cdb,,,,,,,,,"match subscribers",
start,2023-05-03T22:09:49.289036,,49,47183,running,cli,,cdb,,,,,,,,,"create pre commit running",
stop,2023-05-03T22:09:49.289287,0.000251,49,47183,running,cli,,cdb,,,,,,,,,"create pre commit running",
start,2023-05-03T22:09:49.289338,,49,47183,running,cli,,cdb,,,,,,,,,"write changeset",
stop,2023-05-03T22:09:49.289549,0.000211,49,47183,running,cli,,cdb,,,,,,,,,"write changeset",
start,2023-05-03T22:09:49.289644,,49,47183,running,cli,,,,,,,,,,,"check data kickers",
stop,2023-05-03T22:09:49.289724,0.000080,49,47183,running,cli,,,,,,,,,,,"check data kickers",
stop,2023-05-03T22:09:49.290184,0.002000,49,47183,running,cli,,,write-start,,,,,,,,"write-start",
start,2023-05-03T22:09:49.290239,,49,47183,running,cli,,,prepare,,,,,,,,"prepare",
info,2023-05-03T22:09:49.290277,,49,47183,running,cli,,cdb,prepare,,,,,,,,"prepare",
info,2023-05-03T22:09:49.300866,,49,47183,running,cli,,ncs-internal-device-mgr,prepare,,,,,,,,"prepare",
stop,2023-05-03T22:09:49.302727,0.012488,49,47183,running,cli,,,prepare,,,,,,,,"prepare",
start,2023-05-03T22:09:49.302766,,49,47183,running,cli,,,commit,,,,,,,,"commit",
info,2023-05-03T22:09:49.302807,,49,47183,running,cli,,cdb,commit,,,,,,,,"commit",
start,2023-05-03T22:09:49.302922,,49,47183,running,cli,,cdb,,,,,,,,,"switch to new running",
stop,2023-05-03T22:09:49.307216,0.004294,49,47183,running,cli,,cdb,,,,,,,,,"switch to new running",
info,2023-05-03T22:09:49.307353,,49,47183,running,cli,,cdb,,,,,,,,,"delivering commit subscription notifications at prio 1",
info,2023-05-03T22:09:49.309099,,49,47183,running,cli,,cdb,,,,,,,,,"all commit subscription notifications acknowledged",
info,2023-05-03T22:09:49.309184,,49,47183,running,cli,,ncs-internal-device-mgr,commit,,,,,,,,"commit",
info,2023-05-03T22:09:49.316912,,49,47183,running,cli,,,,,,,,,,,"releasing transaction lock",
stop,2023-05-03T22:09:49.316961,0.014195,49,47183,running,cli,,,commit,,,,,,,,"commit",
stop,2023-05-03T22:09:49.317024,0.039313,49,47183,running,cli,,,,,,,,,,,"applying transaction",
info,2023-05-03T22:09:49.327473,,49,47183,running,cli,,,,,,,,ios0,,,"releasing device lock",
stop,2023-05-03T22:09:49.327891,2.439861,49,47183,running,cli,,,,,,,,ios0,,,"sync-from",
